year,title,category,nominee,artist,winner,track_id,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
1970,13th Annual GRAMMY Awards  (1970),"Best Contemporary Vocal Performance, Male",Everything Is Beautiful,Ray Stevens,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),"Best Contemporary Vocal Performance By A Duo, Group Or Chorus",Close To You,Carpenters,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Contemporary Instrumental Performance,"Theme From ""Z"" And Other Film Music",Henry Mancini,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Contemporary Song,Bridge Over Troubled Water,(Simon And Garfunkel),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),"Best R&B Vocal Performance, Female",Don't Play That Song,Aretha Franklin,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),"Best R&B Vocal Performance, Male",The Thrill Is Gone,B.B. King,True,3cg0dJfrQB66Qf2YthPb6G,Deuces Wild,The Thrill Is Gone,64,301133,False,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,blues
1970,13th Annual GRAMMY Awards  (1970),"Best R&B Performance By A Duo Or Group, Vocal Or Instrumental",Didn't I (Blow Your Mind This Time),The Delfonics,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Rhythm & Blues Song,Patches,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Soul Gospel Performance,Every Man Wants To Be Free,Edwin Hawkins Singers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),"Best Country Vocal Performance, Female",Rose Garden,Lynn Anderson,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),"Best Country Vocal Performance, Male",For The Good Times,Ray Price,True,4cIGNFaKpoVuJfVvixS0mU,The Essential Ray Price,For the Good Times,47,227786,False,0.352,0.204,3,-15.414,1,0.0311,0.76,0.000426,0.327,0.524,83.342,honky-tonk
1970,13th Annual GRAMMY Awards  (1970),Best Country Vocal Performance By A Duo Or Group,If I Were A Carpenter,Johnny Cash And June Carter,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Country Instrumental Performance,Me And Jerry,Jerry Reed & Chet Atkins,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Country Song,"My Woman, My Woman, My Wife",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Sacred Performance (Musical),Everything Is Beautiful,Jake Hess,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Gospel Performance (Other Than Soul Gospel),Talk About The Good Times,The Oak Ridge Boys,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Ethnic Or Traditional Recording (Including Traditional Blues),Good Feelin',T-Bone Walker,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Instrumental Composition,Airport Love Theme,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Recording For Children,Sesame Street,(The Muppets),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Comedy Recording,The Devil Made Me Buy This Dress,Flip Wilson,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Spoken Word Recording,Why I Oppose The War In Vietnam,Martin Luther King Jr.,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Jazz Performance - Small Group Or Soloist With Small Group,Alone,Bill Evans,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Jazz Performance - Large Group Or Soloist With Large Group,Bitches Brew,Miles Davis,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),"Best Classical Performance, Orchestra",Stravinsky: Le Sacre Du Printemps,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Classical Performance - Instrumental Soloist Or Soloists (With Or Without Orchestra),Brahms: Double Concerto (Concerto In A Minor For Violin And Cello),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Chamber Music Performance,Beethoven: The Complete Piano Trios,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Opera Recording,Berlioz: Les Troyens,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Classical Vocal Soloist Performance,Schubert: Lieder,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),Best Choral Performance (Other Than Opera),Ives: New Music Of Charles Ives,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1970,13th Annual GRAMMY Awards  (1970),"Best Engineered Recording, Classical",Stravinsky: Le Sacre Du Printemps,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Song Of The Year,Games People Play,Mel Tormé,True,7wnQTnZe2Q0O0WdKmODS50,Christmas time but not Christmas songs 2022,Games People Play,0,167308,False,0.576,0.462,5,-9.962,1,0.0424,0.581,0.0,0.0884,0.881,119.718,jazz
1969,12th Annual GRAMMY Awards  (1969),Best Engineered Recording - Non-Classical,Abbey Road,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Contemporary Vocal Performance, Female",Is That All There Is?,Peggy Lee,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Contemporary Vocal Performance, Male",Everybody's Talkin',Harry Nilsson,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Vocal Performance By A Group,Aquarius/Let The Sunshine In (The Flesh Failures),5Th Dimension,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Performance By A Chorus,Love Theme From Romeo And Juliet,Percy Faith Orchestra And Chorus,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Instrumental Performance,Variations On A Theme By Eric Satie,"Blood, Sweat And Tears",True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Contemporary Song,Games People Play,(Joe South),True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best R&B Vocal Performance, Female",Share Your Love With Me,Aretha Franklin,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best R&B Vocal Performance, Male",The Chokin' Kind,Joe Simon,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best R&B Vocal Performance By A Duo Or Group,It's Your Thing,Isley Brothers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best R&B Instrumental Performance,Games People Play,King Curtis,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Rhythm & Blues Song,Color Him Father,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Soul Gospel Performance,Oh Happy Day,Edwin Hawkins Singers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Country Vocal Performance, Female",Stand By Your Man,Tammy Wynette,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Country Vocal Performance, Male",A Boy Named Sue,Johnny Cash,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Country Performance By A Duo Or Group With Vocal,MacArthur Park,Waylon Jennings & The Kimberlys,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Country Instrumental Performance,The Nashville Brass Featuring Danny Davis Play More Nashville Sounds,Nashville Brass With Danny Davis,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Country Song,A Boy Named Sue,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Sacred Performance (Non-Classical),Ain't That Beautiful Singing,Jake Hess,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Gospel Performance,In Gospel Country,Porter Wagoner & The Blackwood Brothers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Folk Performance,Clouds,Joni Mitchell,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Recording For Children,"Peter, Paul And Mommy","Peter, Paul And Mary",True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Comedy Recording,Bill Cosby,Bill Cosby,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Spoken Word Recording,We Love You Call Collect,Art Linkletter & Diane Linkletter,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group",Willow Weep For Me,Wes Montgomery,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Instrumental Jazz Performance, Large Group Or Soloist With Large Group",Walking In Space,Quincy Jones,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Classical Performance, Orchestra","Boulez Conducts Debussy, Vol. 2 ""Images Pour Orchestre""",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Chamber Music Performance,Gabrieli: Antiphonal Music Of Gabrieli,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Classical Performance - Instrumental Soloist Or Soloists (With Or Without Orchestra),Switched-On-Bach,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),Best Opera Recording,Wagner: Siegfried,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Choral Performance, Classical (Other Than Opera)",Berio: Sinfonia,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Vocal Soloist Performance, Classical",Barber: Two Scenes From Antony And Cleopatra/Knoxville: Summer Of 1915,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1969,12th Annual GRAMMY Awards  (1969),"Best Engineered Recording, Classical",Switched-on Bach,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Song Of The Year,Little Green Apples,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Engineered Recording (Non-Classical),Wichita Lineman,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),"Best Contemporary Pop Vocal Performance, Female",Do You Know The Way To San Jose?,Dionne Warwick,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),"Best Contemporary Pop Vocal Performance, Male",Light My Fire,Jose Feliciano,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Contemporary Pop Performance - Vocal Duo Or Group,Mrs. Robinson,Simon And Garfunkel,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),"Best Contemporary Pop Performance, Chorus",Mission Impossible/Norwegian Wood Medley,Alan Copeland Singers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),"Best Contemporary Pop Performance, Instrumental",Classical Gas,Mason Williams,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),"Best Rhythm & Blues Vocal Performance, Female",Chain Of Fools,Aretha Franklin,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),"Best Rhythm & Blues Vocal Performance, Male",(Sittin' On) The Dock Of The Bay,Otis Redding,True,3zBhihYUHBmGd2bcQIobrF,The Dock of the Bay (Mono),(Sittin' On) the Dock of the Bay,76,163755,False,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,blues
1968,11th Annual GRAMMY Awards  (1968),"Best Rhythm & Blues Performance By A Duo Or Group, Vocal Or Instrumental",Cloud Nine,The Temptations,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Rhythm & Blues Song,(Sittin' On) The Dock Of The Bay,Otis Redding,True,3zBhihYUHBmGd2bcQIobrF,The Dock of the Bay (Mono),(Sittin' On) the Dock of the Bay,76,163755,False,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,blues
1968,11th Annual GRAMMY Awards  (1968),"Best Country Vocal Performance, Female",Harper Valley P.T.A.,Jeannie C. Riley,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),"Best Country Vocal Performance, Male",Folsom Prison Blues,Johnny Cash,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),"Best Country Performance, Duo Or Group - Vocal Or Instrumental",Foggy Mountain Breakdown,Flatt And Scruggs,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Country Song,Little Green Apples,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Sacred Performance,Beautiful Isle Of Somewhere,Jake Hess,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Gospel Performance,The Happy Gospel Of The Happy Goodmans,The Happy Goodman Family,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Soul Gospel Performance,The Soul Of Me,Dottie Rambo,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Folk Performance,Both Sides Now,Judy Collins,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Comedy Recording,"To Russell, My Brother, Whom I Slept With",Bill Cosby,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Spoken Word Recording,Lonesome Cities,Rod Mckuen,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Instrumental Jazz Performance - Small Group Or Soloist With Small Group,Bill Evans At The Montreux Jazz Festival,Bill Evans Trio,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Instrumental Jazz Performance - Large Group Or Soloist With Large Group,And His Mother Called Him Bill,Duke Ellington,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Classical Performance - Orchestra,Boulez Conducts Debussy (La Mer; Prelude A L'Apres-Midi D'Un Faune; Jeux),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Chamber Music Performance,"Glory Of Gabrieli Vol. II - Canzonas For Brass, Winds, Strings And Organ",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Opera Recording,Mozart: Cosi Fan Tutte,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Performance - Instrumental Soloist Or Soloists (With Or Without Orchestra),"Horowitz On Television (Chopin, Scriabin, Scarlatti, Horowitz)",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Choral Performance (Other Than Opera),The Glory Of Gabrieli,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Vocal Soloist Performance,Rossini: Rarities,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1968,11th Annual GRAMMY Awards  (1968),Best Engineered Recording - Classical,Mahler: Symphony No. 9 In D,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Song Of The Year,"Up, Up And Away",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Vocal Performance, Female",Ode To Billie Joe,Bobbie Gentry,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Vocal Performance, Male",By The Time I Get To Phoenix,Glen Campbell,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Instrumental Performance,Chet Atkins Picks The Best,Chet Atkins,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Performance By A Vocal Group,"Up, Up And Away",5Th Dimension,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Performance By A Chorus,"Up, Up And Away",Johnny Mann Singers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Comedy Recording,Revenge,Bill Cosby,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group","Mercy, Mercy, Mercy",Cannonball Adderley Quintet,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Instrumental Jazz Performance, Large Group Or Soloist With Large Group",Far East Suite,Duke Ellington,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Contemporary Female Solo Vocal Performance,Ode To Billie Joe,Bobbie Gentry,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Contemporary Male Solo Vocal Performance,By The Time I Get To Phoenix,Glen Campbell,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Contemporary Group Performance (Vocal Or Instrumental),"Up, Up And Away",5Th Dimension,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Rhythm & Blues Recording,Respect,Aretha Franklin,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Rhythm & Blues Solo Vocal Performance, Female",Respect,Aretha Franklin,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Rhythm & Blues Solo Vocal Performance, Male",Dead End Street,Lou Rawls,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Rhythm & Blues Group Performance, Vocal Or Instrumental",Soul Man,Sam And Dave,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Sacred Performance,How Great Thou Art,Elvis Presley,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Gospel Performance,More Grand Old Gospel,Porter Wagoner And The Blackwood Brothers Quartet,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Folk Performance,Gentle On My Mind,John Hartford,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Country & Western Recording,Gentle On My Mind,Glen Campbell,True,11UF6aLWbnCaWM0V7CezX9,(60's) Sixties Collected Volume 2,Gentle On My Mind - Remastered 2001,0,178626,False,0.597,0.415,3,-13.799,1,0.0323,0.189,0.0,0.122,0.826,108.987,singer-songwriter
1967,10th Annual GRAMMY Awards  (1967),"Best Country & Western Solo Vocal Performance, Female",I Don't Wanna Play House,Tammy Wynette,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Country & Western Solo Vocal Performance, Male",Gentle On My Mind,Glen Campbell,True,11UF6aLWbnCaWM0V7CezX9,(60's) Sixties Collected Volume 2,Gentle On My Mind - Remastered 2001,0,178626,False,0.597,0.415,3,-13.799,1,0.0323,0.189,0.0,0.122,0.826,108.987,singer-songwriter
1967,10th Annual GRAMMY Awards  (1967),"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)",Jackson,Johnny Cash & June Carter,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Country & Western Song,Gentle On My Mind,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Spoken Word, Documentary Or Drama Recording",Gallant Men,Everett M. Dirksen,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Recording For Children,Dr. Seuss: How The Grinch Stole Christmas,Boris Karloff,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Engineered Recording - Non-Classical,Sgt. Pepper's Lonely Hearts Club Band,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),"Best Engineered Recording, Classical",The Glorious Sound Of Brass,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Classical Performance - Orchestra,Stravinsky: Firebird And Petrouchka Suites,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Chamber Music Performance,West Meets East,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Classical Performance - Instrumental Soloist Or Soloists (With Or Without Orchestra),"Horowitz In Concert (Haydn, Schumann, Scriabin, Debussy, Mozart, Chopin)",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Opera Recording,Berg: Wozzeck,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Classical Choral Performance (Other Than Opera),Mahler: Symphony No. 8 In E Flat Major (Symphony Of A Thousand),Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Classical Choral Performance (Other Than Opera),Orff: Catulli Carmina,Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1967,10th Annual GRAMMY Awards  (1967),Best Classical Vocal Soloist Performance,"Prima Donna, Volume 2",Unknown,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1966,9th Annual GRAMMY Awards  (1966),Song Of The Year,Michelle,Sir Chloe,True,3bTzAFtvHyDWJcIyTQijGO,Party Favors,Michelle,73,214087,False,0.352,0.442,4,-5.238,1,0.0297,0.0808,2.32e-05,0.109,0.108,115.647,indie-pop
1966,9th Annual GRAMMY Awards  (1966),"Best Vocal Performance, Female",If He Walked Into My Life,Eydie Gorme,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1966,9th Annual GRAMMY Awards  (1966),"Best Vocal Performance, Male",Strangers In The Night,Frank Sinatra,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1966,9th Annual GRAMMY Awards  (1966),Best Instrumental Performance (Other Than Jazz),What Now My Love,Herb Alpert And The Tijuana Brass,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1966,9th Annual GRAMMY Awards  (1966),Best Performance By A Vocal Group,A Man And A Woman,Anita Kerr Singers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
1966,9th Annual GRAMMY Awards  (1966),Best Performance By A Chorus,Somewhere My Love (Lara's Theme From Dr. Zhivago),Ray Conniff Singers,True,N/A,N/A,N/A,,,N/A,,,,,,,,,,,,N/A
